elevation,slope,longitude,latitude,biomass,rh98,rh50,canopy_cover,spatial_block,elev_band,predicted_biomass,residual,abs_residual,prediction_date
525,2.2971711874474248,-120.74081387307278,46.551304359667725,239.66025207246744,41.26433953379052,21.52821569596373,0.582572239080811,1,500-1000m,243.77578350440382,-4.115531431936375,4.115531431936375,2026-02-18
550,10.465440844061812,-120.20148755704696,48.214150637850416,248.9373063557201,41.45435174199459,20.78716519436479,0.5954570709761513,4,500-1000m,251.69230485997082,-2.7549985042507217,2.7549985042507217,2026-02-18
384,0.0,-121.994211235102,48.60709611418491,172.81537664116237,41.01767262734688,26.28360604229625,0.5681247499345068,4,0-500m,192.3268146482527,-19.511438007090334,19.511438007090334,2026-02-18
668,2.7966648024200698,-119.86416717601692,45.81389096999038,261.287405414297,37.84107650849536,18.20979692948648,0.5470173975075419,1,500-1000m,249.84326187519548,11.444143539101503,11.444143539101503,2026-02-18
570,4.618699737734004,-123.78649825042666,45.26789444810109,243.5696906153541,34.079966069270746,19.850751252255115,0.6222648892417934,0,500-1000m,238.60447677145575,4.96521384389834,4.96521384389834,2026-02-18
117,11.959412771067882,-123.7385626787555,48.50940181253135,124.79884471319912,24.74138896993296,13.42785414537006,0.4295058647401474,4,0-500m,123.13743099500533,1.661413718193785,1.661413718193785,2026-02-18
129,8.3961308448702,-118.2417960753824,46.5576197559155,141.16029331137807,24.601464275643902,9.885620339591991,0.5833605681788377,1,0-500m,136.53299466137585,4.627298650002217,4.627298650002217,2026-02-18
597,2.8970743337905,-121.47866551012116,47.167043857070254,235.5043712800197,39.695767568272586,22.408582746181803,0.5226967007404244,2,500-1000m,244.19994893328968,-8.695577653269964,8.695577653269964,2026-02-18
462,3.918426585171496,-123.1105764114368,48.87226324820303,221.39387401708703,38.24505087996039,19.43695556900026,0.60972858583774,4,0-500m,220.66153790745074,0.732336109636293,0.732336109636293,2026-02-18
1347,8.748920901019376,-120.34429717961638,45.26625891165689,106.30044612718238,19.64766324504275,7.988560975053722,0.4102827492761712,0,1000-1500m,100.63070226020905,5.669743866973334,5.669743866973334,2026-02-18
577,9.83947646519833,-118.61004512830972,47.59327202980838,259.86271764331707,41.15426616190452,22.20269960106629,0.4433153595563667,3,500-1000m,255.97766395631845,3.885053686998617,3.885053686998617,2026-02-18
98,1.615928284597016,-122.48925280752208,45.29642169029947,141.85813474397656,28.481498863139706,15.99842521881528,0.4161483686165773,0,0-500m,137.4821100780678,4.376024665908773,4.376024665908773,2026-02-18
1171,6.4648607495172605,-119.639766669267,46.501875713866,130.22750891303167,28.88866103517212,16.114759012543473,0.5586162399520059,1,1000-1500m,143.13192670859348,-12.904417795561812,12.904417795561812,2026-02-18
831,2.275053776164092,-123.40256774504364,48.21525818077379,262.7063814123127,39.240938993793854,26.017513980683315,0.5164350830326061,4,500-1000m,253.2337619463703,9.472619465942387,9.472619465942387,2026-02-18
768,3.931320011416012,-123.63822795181974,46.73388893102253,308.34590323586065,43.08504759920368,24.46319199937297,0.4669231567393176,2,500-1000m,293.0193903466291,15.326512889231537,15.326512889231537,2026-02-18
646,1.3730769612482423,-120.28051757902296,48.9887294156118,221.1337537870912,37.01647482338745,18.460779900187006,0.6009895601353789,4,500-1000m,231.0830766314693,-9.949322844378116,9.949322844378116,2026-02-18
149,4.817918954249957,-120.21555414872924,47.23623713978641,112.6853457279215,30.39495792219381,11.872948801993225,0.5223959700084688,2,0-500m,122.11924441744755,-9.433898689526046,9.433898689526046,2026-02-18
1075,9.173106882077567,-119.53799068951255,46.28464861054381,160.54646845546188,27.77062690957736,12.957940194092853,0.6146823310321265,1,1000-1500m,167.40918468311887,-6.862716227656989,6.862716227656989,2026-02-18
397,4.838627538145772,-118.91736066394137,45.88044530361901,197.6988659882189,33.73010007544107,20.18966645922648,0.5070666146075092,1,0-500m,197.12641391987924,0.5724520683396577,0.5724520683396577,2026-02-18
2260,33.45105627780092,-117.16903544376224,46.402082137144646,120.58188516319568,27.023685490224143,17.180500921255295,0.382009457948326,1,2000m+,112.90297776094815,7.678907402247532,7.678907402247532,2026-02-18
321,3.244368432443742,-120.38589756189164,46.4901330950382,181.66486400054973,33.84508064253756,22.963043883535725,0.4297408472998429,1,0-500m,182.97145096234067,-1.3065869617909414,1.3065869617909414,2026-02-18
967,7.8304134290921,-121.73930468941128,45.274854710895845,197.974110982053,39.84374225491846,26.987004622346547,0.5023717104398063,0,500-1000m,208.006859662957,-10.032748680904007,10.032748680904007,2026-02-18
1343,43.299048316540215,-118.43369663661908,46.478296797707095,129.9830960458532,26.95616821715912,15.519013998684112,0.3293377946242293,1,1000-1500m,124.3081450746327,5.674950971220483,5.674950971220483,2026-02-18
827,12.615774144394962,-122.10417424116548,46.8569540789569,233.75868720798945,40.36062589123744,22.539991912101463,0.3269133803650664,2,500-1000m,241.00505606941536,-7.246368861425907,7.246368861425907,2026-02-18
1277,15.483046004420816,-120.92720005506057,47.89095100895522,155.60958939948117,31.281511292993283,15.272812816931411,0.4677763871218635,3,1000-1500m,149.94059098141992,5.66899841806125,5.66899841806125,2026-02-18
6,2.2980220559034543,-123.45080533060414,47.62691793888643,113.84880173203592,22.911890621242726,13.03013110670488,0.5586779880336024,3,0-500m,115.05502669166148,-1.2062249596255583,1.2062249596255583,2026-02-18
565,4.0586658728611,-123.8225447960918,47.83506262091662,282.0643679655085,41.78364778480493,23.451995627665827,0.5758439245987297,3,500-1000m,265.84034966576365,16.22401829974484,16.22401829974484,2026-02-18
797,9.553078645182762,-117.26146109725453,45.03345472750743,236.81781171487592,39.31006654969766,18.552501121093727,0.5555677394997863,0,500-1000m,244.91778175584997,-8.099970040974057,8.099970040974057,2026-02-18
519,12.52374725326806,-118.14813915641456,45.87066959832215,313.66367978775963,41.98585602693181,17.219754589428653,0.4225938467500104,1,500-1000m,288.1604168870947,25.503262900664936,25.503262900664936,2026-02-18
1889,11.732476167017303,-119.12818055734412,47.64673715359943,101.24468386513855,33.26083346650899,18.60374816758005,0.5504597359993797,3,1500-2000m,112.21033344391071,-10.965649578772158,10.965649578772158,2026-02-18
141,8.516795155459944,-121.13732938910012,46.93595747271899,147.93928678406317,31.033927720530027,21.822234701704403,0.6027049627730279,2,0-500m,145.38224700944627,2.5570397746168965,2.5570397746168965,2026-02-18
788,6.880949154253581,-122.78693975950408,45.02125390267339,253.2300801482268,44.415805553652696,22.424295718141245,0.3761209724519808,0,500-1000m,257.30187153529255,-4.071791387065758,4.071791387065758,2026-02-18
753,2.7802885155287558,-122.9049407013024,48.217978569727286,239.84891187797643,45.49749936219097,26.31925754541782,0.6096823600432822,4,500-1000m,254.8568372212602,-15.007925343283773,15.007925343283773,2026-02-18
1751,14.768168219403664,-122.24829971284784,48.09123829316135,60.47540482522058,25.1694360640204,14.613214904441278,0.3523553436210959,3,1500-2000m,76.64899588204499,-16.173591056824407,16.173591056824407,2026-02-18
1632,28.472965282004605,-120.15541334705716,47.19367665197425,82.17650650117258,15.13031013003887,11.86809938617768,0.2542768037507844,2,1500-2000m,72.102021718777,10.074484782395587,10.074484782395587,2026-02-18
357,18.352842594700284,-118.99782854109957,45.26585330310509,172.50163338722007,30.855381005776565,12.910832886444108,0.4887140678065876,0,0-500m,176.8198247019175,-4.31819131469743,4.31819131469743,2026-02-18
1220,30.716890710622916,-119.37861836297589,48.06606019813034,148.0963621120101,25.366379984101712,7.152891580301574,0.5350469393224361,3,1000-1500m,142.84486906343045,5.251493048579647,5.251493048579647,2026-02-18
843,36.46074522962447,-122.0404627213784,47.334854350925454,225.21034932628655,36.6766685272709,22.496098259155325,0.3368849395403764,2,500-1000m,233.09351617009975,-7.8831668438132,7.8831668438132,2026-02-18
889,14.857977780210597,-117.31594303535763,48.12783990863184,251.5608987968362,39.37642250849454,25.00677353913428,0.4342332098368635,3,500-1000m,244.1497243914283,7.411174405407905,7.411174405407905,2026-02-18
83,4.629648637723832,-118.83472158312962,48.00698796958336,143.16283303544154,24.518937151417028,8.653885471251023,0.6875717616175439,3,0-500m,135.83874517390154,7.324087861539994,7.324087861539994,2026-02-18
490,11.390514301242396,-120.1195216324202,48.21200828783135,213.2448558953049,41.17558291615557,19.675018274168732,0.5652680769486801,4,0-500m,225.9002541136165,-12.655398218311603,12.655398218311603,2026-02-18
1321,39.766208742940925,-119.71795477635952,47.072032265618496,148.30693551902883,34.75791330085957,16.689746955238917,0.4486653660777066,2,1000-1500m,143.8529325879608,4.4540029310680325,4.4540029310680325,2026-02-18
837,35.79552459716797,-121.06279956300548,45.56129807277406,241.0325880967079,37.29126200065722,16.528391026453406,0.4693063067587171,0,500-1000m,235.40490719155704,5.627680905150868,5.627680905150868,2026-02-18
446,7.5996178790950015,-122.26588307349188,47.68462989351875,247.94043891918224,42.71616494715367,15.269300997464487,0.5253764223079719,3,0-500m,243.09568775349138,4.844751165690866,4.844751165690866,2026-02-18
447,3.088233025703027,-121.50819124944115,47.48189514020788,230.2946967152227,41.83509388378975,19.133337834392776,0.4015569098861295,3,0-500m,231.72473478637934,-1.4300380711566447,1.4300380711566447,2026-02-18
1601,16.26495450108938,-118.69507722674942,47.969012748796345,115.05710704086654,28.37809690831081,11.64298415986019,0.5072840116261169,3,1500-2000m,118.67297062712007,-3.615863586253525,3.615863586253525,2026-02-18
1121,6.911100689045729,-123.8992455795917,45.67952402420294,143.66218997225624,24.978074116114747,13.814747878915412,0.3821808430051245,0,1000-1500m,137.61500281044948,6.047187161806761,6.047187161806761,2026-02-18
1394,0.9274099368729608,-123.1874915164516,45.77990079960116,103.54727605645502,33.05292516450442,23.16344535743769,0.3367847603368139,0,1000-1500m,115.11365119101673,-11.56637513456171,11.56637513456171,2026-02-18
76,3.704791833671086,-123.67798150584773,48.56163806887732,154.20475218666826,38.30628237268588,24.94866411131481,0.4574309601641083,4,0-500m,156.30686345582546,-2.1021112691572057,2.1021112691572057,2026-02-18
163,3.8914190120322254,-123.7148983837672,47.99991119380828,121.34592792462304,25.18497632106724,12.61051769331018,0.436511362510702,3,0-500m,120.28803437315966,1.0578935514633798,1.0578935514633798,2026-02-18
1694,3.209789272881572,-118.01177591192295,48.63291395480129,32.52839286314105,12.02234697310081,5.067675688797435,0.1812627511384583,4,1500-2000m,39.340710118676604,-6.812317255535554,6.812317255535554,2026-02-18
786,30.06203059519209,-119.07439498433985,48.03486128465568,206.18814858019635,31.953463967199557,17.127945993122008,0.5551541546811286,3,500-1000m,208.68410575302264,-2.49595717282628,2.49595717282628,2026-02-18
189,1.6179938717628584,-120.68078319638872,47.38862122396121,80.67618473638922,23.37190909922213,12.224480266511092,0.4403403482002205,2,0-500m,99.3523691170402,-18.67618438065098,18.67618438065098,2026-02-18
235,0.0,-123.31516087544298,47.616530948111496,102.94276073190346,24.39908053642071,11.387579906985742,0.5382489666809186,3,0-500m,113.32148677730065,-10.378726045397187,10.378726045397187,2026-02-18
194,19.4840700632056,-120.55868887418217,48.55651169576004,134.34769172077958,30.25974572018821,15.850610390766146,0.3992431416676797,4,0-500m,139.94883896379906,-5.601147243019483,5.601147243019483,2026-02-18
1885,20.65648354235317,-120.68569760453605,47.31522701804776,112.61766315858974,24.260777456769176,17.48203580891532,0.4078051037419368,2,1500-2000m,105.4528198031948,7.164843355394936,7.164843355394936,2026-02-18
727,13.628415239382017,-122.7875869106299,47.52956529731355,248.4201525439053,35.95489892697562,16.19347597197214,0.6720106393986027,3,500-1000m,245.29173392080634,3.128418623098952,3.128418623098952,2026-02-18
651,0.9274099368611016,-120.9630384553342,45.6259068640144,266.3677386418893,38.39261723015385,18.31842337404708,0.4909698370812576,0,500-1000m,251.7054684226274,14.66227021926187,14.66227021926187,2026-02-18
538,1.6301609201726357,-121.2104668592184,46.89568488046441,239.3125162600484,37.46169478890908,20.76175998816493,0.523284259920658,2,500-1000m,239.08526140395486,0.22725485609353768,0.22725485609353768,2026-02-18
597,4.057830467532212,-119.68904931363448,47.8655884478324,252.73504844114245,41.23960361443485,21.916367789710662,0.5769281821269497,3,500-1000m,256.38458623121363,-3.6495377900711787,3.6495377900711787,2026-02-18
204,7.710393500548838,-119.5543444439265,46.08377079326546,143.07703635029958,28.863197846931534,13.624576893976547,0.399709603359881,1,0-500m,140.43386741151645,2.643168938783134,2.643168938783134,2026-02-18
1,0.0,-123.68287193159568,45.80901672209814,101.1422887609404,26.885899861567516,11.87324375492059,0.5458309186258997,1,0-500m,113.38120289199176,-12.23891413105136,12.23891413105136,2026-02-18
604,9.559032332430432,-121.3777116976147,46.255307232897664,265.014399258295,44.02963681519455,22.859852074432848,0.581593563397633,1,500-1000m,263.4235346024328,1.5908646558621626,1.5908646558621626,2026-02-18
1419,25.1749510324513,-119.61898059000036,45.96600251197133,73.36289692684902,23.39797531643653,10.851924063467765,0.2868143400498728,1,1000-1500m,78.23624410700597,-4.873347180156955,4.873347180156955,2026-02-18
343,4.811598472343411,-120.4780461899394,45.85965054814558,213.3644360665031,38.33887138401138,14.527008235708731,0.5676758595376944,1,0-500m,210.9551146741709,2.4093213923322025,2.4093213923322025,2026-02-18
113,2.2890106834159907,-118.00457111168174,46.69940337147235,148.3627250734417,36.79888911977053,23.8776190174437,0.53385108397953,2,0-500m,150.39344329202657,-2.030718218584866,2.030718218584866,2026-02-18
54,2.273799748767907,-119.38914457866738,48.63135405553414,109.0329864441261,32.752249830082405,15.131840633616385,0.5613110101348057,4,0-500m,121.05878471928773,-12.025798275161634,12.025798275161634,2026-02-18
371,1.352914110790351,-122.85945901043,47.02823858695487,216.8799268783361,35.91113777975581,21.118169258306608,0.4860649101468487,2,0-500m,214.7272084120758,2.1527184662602963,2.1527184662602963,2026-02-18
1140,25.75451181469513,-123.506018768197,45.75168152326129,145.4428408615206,26.247354918265195,11.84643306201876,0.4199383063854284,0,1000-1500m,147.17888716283682,-1.7360463013162075,1.7360463013162075,2026-02-18
820,2.7802885155287558,-119.5030650525558,45.3078866775235,236.4943713283269,42.06738894053943,17.520658720044565,0.5126893784109401,0,500-1000m,250.9129480619,-14.418576733573104,14.418576733573104,2026-02-18
52,22.662342772600702,-123.81442082620865,47.7846245805517,117.46679658676284,28.44003438577347,18.901626976389117,0.3365968422895221,3,0-500m,117.17413485237235,0.29266173439049226,0.29266173439049226,2026-02-18
211,3.937626975768146,-119.89957093108576,46.53119505774555,144.4079456055838,32.631542640867394,15.244457733674494,0.2794174488202611,1,0-500m,146.22282531053278,-1.8148797049489929,1.8148797049489929,2026-02-18
1372,5.318567712399122,-117.41838831002528,48.28732378634144,98.34742495929926,22.02592052278277,12.635881886847336,0.4207384933940543,4,1000-1500m,95.94600281781334,2.4014221414859236,2.4014221414859236,2026-02-18
676,20.67020317842041,-119.97168075486884,47.63804307456308,242.7745564210686,36.32647166336877,21.299924381804217,0.629525116125252,3,500-1000m,247.1237911115175,-4.349234690448895,4.349234690448895,2026-02-18
673,3.0974910656881924,-121.28281051655436,48.18496580216547,245.5385164870835,39.59083065766186,22.34275931382724,0.4543101521698077,3,500-1000m,249.6606630332695,-4.122146546185974,4.122146546185974,2026-02-18
1066,17.385063730572767,-119.49698247090352,46.0877841576738,208.8128601410181,42.943700898922,23.903695405314824,0.5576973124372464,1,1000-1500m,214.0414140578257,-5.228553916807613,5.228553916807613,2026-02-18
1468,9.187059927517106,-120.7922297665594,47.76943568984423,48.42452417695314,15.539770701813216,4.459325767934825,0.4175656289529168,3,1000-1500m,53.99388796314991,-5.569363786196767,5.569363786196767,2026-02-18
606,13.566620059014584,-120.18068247478844,46.05624793877488,262.5615540309709,43.909654087729,28.58666866931258,0.5357921739028387,1,500-1000m,266.5623026171772,-4.000748586206271,4.000748586206271,2026-02-18
828,0.9274099368729608,-117.40974633856432,48.75627391780117,242.67083556882892,37.932759304235496,21.082080023540524,0.5032943838910194,4,500-1000m,239.71204058796488,2.9587949808640417,2.9587949808640417,2026-02-18
1700,12.731895962956475,-121.29728153539456,47.5454971261335,101.49215249996338,21.129344331239334,9.389772392526384,0.3751170612061152,3,1500-2000m,94.37089121327776,7.121261286685623,7.121261286685623,2026-02-18
1151,14.575067887191492,-117.2716660532326,46.29804720070137,172.66322334838026,30.31502902230637,15.07701437028954,0.5567565681995819,1,1000-1500m,169.07932785965568,3.583895488724579,3.583895488724579,2026-02-18
1370,22.65513044157742,-117.66254550630757,46.07804744916909,40.32164334770653,7.052197280916941,3.7267803190079936,0.2050377908824936,1,1000-1500m,38.688324400065795,1.6333189476407313,1.6333189476407313,2026-02-18
883,21.69237485803314,-122.62946205647492,45.763706340286575,252.04930379623823,38.36891865558358,15.774770718408051,0.5254809710201276,0,500-1000m,245.80489884084537,6.244404955392866,6.244404955392866,2026-02-18
734,7.633987157206211,-123.51447089387383,47.778563835574914,267.2764574474516,44.91446902493043,22.045676582950477,0.4159595652152973,3,500-1000m,266.0888741390768,1.1875833083748262,1.1875833083748262,2026-02-18
762,27.20809306640635,-123.294553990358,45.87486245199171,257.80006020097863,41.26345819207636,21.66466146763836,0.513698877413266,1,500-1000m,256.68228669202693,1.1177735089517,1.1177735089517,2026-02-18
1056,18.19822339100336,-123.87244722043916,47.38121306370996,176.70318463168724,30.60074370008967,15.483036884713623,0.4478344414561708,2,1000-1500m,172.74931541830875,3.953869213378482,3.953869213378482,2026-02-18
653,9.88305022834674,-123.3388992747085,46.05854010770143,279.7485566390741,42.51532887247288,24.778096014399413,0.4804673959697413,1,500-1000m,274.6314815193856,5.117075119688479,5.117075119688479,2026-02-18
768,3.94204265518884,-119.2189525860855,47.64787577917547,246.375587487614,41.11676714382414,19.85459720511863,0.5213598017800154,3,500-1000m,247.3310106205998,-0.9554231329857998,0.9554231329857998,2026-02-18
336,9.231866261644036,-123.5016794607784,48.25975891416216,231.8185304042203,41.89253247417936,19.28491800353237,0.6306560189883411,4,0-500m,222.61409538758735,9.204435016632942,9.204435016632942,2026-02-18
796,15.198421939891222,-121.76717058794368,48.11210097257861,267.5948681462274,39.2860073271247,22.171619302874547,0.4508986600383093,3,500-1000m,256.26051101153746,11.334357134689924,11.334357134689924,2026-02-18
554,1.647200412889304,-118.08587282321382,48.04340532372313,298.7342709354845,43.89718104551763,20.791145907337917,0.5425428487210133,3,500-1000m,279.42212736680335,19.312143568681165,19.312143568681165,2026-02-18
1085,21.013008070510917,-123.8370964498492,45.75088962276901,159.85162165160503,32.82788910399396,19.325986803393477,0.4356599831374216,0,1000-1500m,161.11204559653623,-1.2604239449312047,1.2604239449312047,2026-02-18
0,0.0,-118.29872062187744,45.35353978793808,61.45637475996681,21.99393609298227,14.071058228403672,0.2823689448846592,0,,74.64153817507783,-13.185163415111013,13.185163415111013,2026-02-18
423,13.37749949608927,-122.0270165765862,47.79579531394954,230.29797160471733,34.46883052308528,17.262280697159486,0.5293159804486097,3,0-500m,218.91238803601647,11.385583568700866,11.385583568700866,2026-02-18
414,2.7802885155287558,-123.1728462066484,46.47338885517741,231.08879519138864,37.84522684927221,17.923894462973387,0.7294505710300654,1,0-500m,224.06068646906294,7.0281087223256975,7.0281087223256975,2026-02-18
847,3.077426635954238,-119.12283984245094,46.72938490561339,245.978966947238,33.87914900296694,18.275687181638908,0.6467509762064294,2,500-1000m,240.92296142666834,5.05600552056967,5.05600552056967,2026-02-18
0,0.0,-119.5974000725408,45.12459637117357,66.88468462217203,16.205757090610472,8.13861899460434,0.4025680227325946,0,,70.12310073736128,-3.2384161151892528,3.2384161151892528,2026-02-18
1077,14.582659442716652,-117.85769590531063,46.03830579710019,170.7483746475275,34.08367579592645,15.04806532514831,0.4739828729390088,1,1000-1500m,173.29572527146044,-2.5473506239329424,2.5473506239329424,2026-02-18
785,7.446472383042257,-118.8545026933728,45.13470561549786,270.3220883226616,48.02539655160219,24.688619508263294,0.5563065988232081,0,500-1000m,276.2282296632678,-5.9061413406062115,5.9061413406062115,2026-02-18
196,0.9274099368611016,-118.37563348730606,48.516743090404994,140.55865882674135,28.51556370615966,14.226844823068388,0.3830330596348997,4,0-500m,141.75721898834408,-1.1985601616027282,1.1985601616027282,2026-02-18
924,24.16121611205339,-122.02575799200083,45.973586732874125,224.36819286747377,36.912476963439225,18.291171258363804,0.4804082355543714,1,500-1000m,222.0626145373079,2.305578330165872,2.305578330165872,2026-02-18
359,17.643820625188038,-122.75792319354194,47.229348678292034,188.66382561124627,31.342562792880454,16.654307407766737,0.4757545777536101,2,0-500m,186.99649523249883,1.6673303787474367,1.6673303787474367,2026-02-18
1086,9.46294793139852,-118.745696738514,45.15591728264452,155.8357507529577,26.40971493876905,20.20896892882985,0.500124376844433,0,1000-1500m,154.02396272632276,1.8117880266349289,1.8117880266349289,2026-02-18
490,32.26722522431483,-118.35215682512916,47.66738956522264,217.56536042827204,34.6788219562115,14.292247416859356,0.4329394405271711,3,0-500m,219.2205322308965,-1.6551718026244657,1.6551718026244657,2026-02-18
791,2.717457736934712,-117.06646400599529,46.29210938301637,218.47146109122565,39.95141841234981,19.26166512382978,0.5038257111758578,1,500-1000m,233.41114607162945,-14.939684980403797,14.939684980403797,2026-02-18
21,1.8543341688295631,-121.11167626162002,48.59167674783066,152.66734606086402,23.48312511706885,10.761302556517316,0.5268764394042071,4,0-500m,136.89700269194077,15.77034336892325,15.77034336892325,2026-02-18
864,11.483270966276027,-121.39587339945052,48.55247275573614,229.755873815974,38.077300596308895,23.59012913430525,0.6519885091865976,4,500-1000m,234.44224831012966,-4.686374494155643,4.686374494155643,2026-02-18
36,7.09238252597205,-118.56510927480602,46.30116247344699,122.79753910697194,24.69665676457217,13.478361047441624,0.3902659901829237,1,0-500m,117.15527184845192,5.642267258520022,5.642267258520022,2026-02-18
574,10.847830880866738,-121.61437521822889,48.60384358276187,223.3775171580723,34.56916827349164,19.39747866742613,0.4080709268162773,4,500-1000m,227.4019473466855,-4.024430188613195,4.024430188613195,2026-02-18
750,13.648223385860728,-117.48469872077504,48.98463069399512,278.0721760648773,43.42075754575647,25.8766996706504,0.5249304837705611,4,500-1000m,273.34505854257486,4.7271175223024215,4.7271175223024215,2026-02-18
642,1.3786165385872424,-117.99111073709892,48.30166265649579,210.76511846668868,34.28040221910758,12.639220435233378,0.4521980350925427,4,500-1000m,223.54709695906894,-12.781978492380262,12.781978492380262,2026-02-18
1097,33.61729637828324,-120.99704180837487,48.379485391020914,198.8401134386696,32.07713252776115,23.26828843135641,0.6179698077818301,4,1000-1500m,194.70041803864652,4.139695400023072,4.139695400023072,2026-02-18
520,2.277713374157252,-118.74390252545952,45.99603494443636,237.23621496101987,37.40379784575204,22.4410423645949,0.5525199956216074,1,500-1000m,238.0613093243164,-0.8250943632965289,0.8250943632965289,2026-02-18
948,6.183407266583685,-118.71819988140724,47.30680959543103,273.5088749086113,36.86447159376075,13.866935479940503,0.552530136380775,2,500-1000m,253.21241554968697,20.296459358924324,20.296459358924324,2026-02-18
0,0.0,-123.27813291814849,45.26902365586948,72.69116394468764,14.271442613454084,13.148875026659098,0.3669012572162816,0,,69.90861945527628,2.7825444894113645,2.7825444894113645,2026-02-18
176,2.3061051785922966,-117.68212965324304,45.37967174728668,141.92801217562646,26.730011606419133,14.31316591733707,0.4605438875895906,0,0-500m,137.426294952263,4.501717223363471,4.501717223363471,2026-02-18
601,1.6465211012690126,-120.463233392865,48.995570448133165,262.2606111093374,37.44268898466525,17.70006109506194,0.5756463166205932,4,500-1000m,248.82952878149837,13.431082327839022,13.431082327839022,2026-02-18
656,32.06735542005994,-118.2147977372458,46.306556997703645,289.4339431624542,46.46263244570112,25.69164466256891,0.5002591952845326,1,500-1000m,282.1946016315982,7.239341530856052,7.239341530856052,2026-02-18
762,7.547273835617901,-121.75965279278572,47.992735648195385,246.6820652505454,39.94566863144594,24.84841305356874,0.6070872533596621,3,500-1000m,250.39318906880322,-3.7111238182578177,3.7111238182578177,2026-02-18
357,18.130199211809146,-117.7313374005266,48.22666021210726,194.5949881876555,31.379458012140727,19.025584983829347,0.4356834418117592,4,0-500m,189.86932164021908,4.725666547436418,4.725666547436418,2026-02-18
1610,14.115235197505877,-121.27558824886086,48.432093084028914,32.99548697652701,13.350346165211755,7.808981484926698,0.4113765233193718,4,1500-2000m,42.83330439189978,-9.837817415372768,9.837817415372768,2026-02-18
850,1.6123061061443291,-123.9241364396379,48.99051318960863,223.7533917482534,40.716459696037546,20.71151281740398,0.6217727404074435,4,500-1000m,235.98987296773848,-12.236481219485086,12.236481219485086,2026-02-18
165,6.126550760809238,-117.66232616506517,45.96598594102747,148.57643228308777,32.34617318299905,20.317459121919224,0.4049207406707417,1,0-500m,151.27695915039175,-2.700526867303978,2.700526867303978,2026-02-18
854,16.010552255574027,-123.36099326249706,45.1614033074388,271.3137493251449,48.11553759040921,21.10041764263209,0.4455536608457623,0,500-1000m,272.36782843358213,-1.0540791084372358,1.0540791084372358,2026-02-18
652,24.673752874427045,-121.76480453686708,46.644766071978346,251.30533396367065,37.794804920673904,19.048860369224737,0.4392545975940701,2,500-1000m,248.27506470697907,3.0302692566915823,3.0302692566915823,2026-02-18
440,11.356709691146396,-117.34956623064436,45.52032267931579,268.76224472819786,46.42083880473815,25.13176499021037,0.5711213733526879,0,0-500m,257.44158975039363,11.320654977804224,11.320654977804224,2026-02-18
1739,8.908572806118936,-117.3457499714371,45.08970355664822,126.40480095972666,26.265367860803856,12.905942308771042,0.527967401843799,0,1500-2000m,120.55135370096963,5.853447258757029,5.853447258757029,2026-02-18
320,28.25707665757131,-119.985934783137,46.441707308565945,179.50756026541202,34.13396024107236,15.569900823930205,0.5085928797210196,1,0-500m,179.46742093458258,0.04013933082944732,0.04013933082944732,2026-02-18
160,2.6997153104676714,-119.5771395148114,48.13495300430095,75.72995462318858,17.479815542844655,6.633883523424403,0.2806463045719256,3,0-500m,78.17004348132134,-2.4400888581327678,2.4400888581327678,2026-02-18
172,2.281426625803817,-120.86088134615176,47.26472276490029,94.57756398658492,19.6013823119414,7.545590728527749,0.4633897385398016,2,0-500m,96.7371313436844,-2.1595673570994762,2.1595673570994762,2026-02-18
338,1.3556665107359926,-121.94752459811356,46.25111195684141,167.12127057058572,38.85464760541532,18.83846139608935,0.5267403237691326,1,0-500m,181.4400690957295,-14.31879852514379,14.31879852514379,2026-02-18
760,12.215841643156937,-121.6993481824106,47.61736802197088,285.32260084014393,49.69577653677371,25.183526051080435,0.4720662275436013,3,500-1000m,285.0103189529755,0.3122818871684103,0.3122818871684103,2026-02-18
487,12.078274711318963,-119.29237080746071,45.928072721235246,237.8836943512761,40.53689235937381,22.16630618222095,0.4995425251646937,1,0-500m,235.05113537281315,2.8325589784629415,2.8325589784629415,2026-02-18
201,4.858375921385559,-118.73337829393624,45.05752578428834,94.12724172208308,26.09116318102732,10.4166707582559,0.5154406882280788,0,0-500m,109.63071861547076,-15.50347689338767,15.50347689338767,2026-02-18
122,15.845994254919749,-118.45894669391906,48.05741354574571,121.58608383737548,27.68059687160757,7.050257124751772,0.6014897567264115,3,0-500m,133.47093053993157,-11.88484670255609,11.88484670255609,2026-02-18
1573,27.54790160487077,-118.47267300043812,47.494972339456034,128.8713006616944,33.41220104519708,16.740517625631036,0.4908614644756114,3,1500-2000m,129.86531389785688,-0.9940132361624876,0.9940132361624876,2026-02-18
721,35.55295976165844,-123.36155727865916,48.04921049800384,250.31264270547533,34.29223415038614,20.654298873890987,0.5154557611821449,3,500-1000m,239.37508368905773,10.937559016417595,10.937559016417595,2026-02-18
872,16.293121749069645,-120.53905786708194,45.155752066750665,221.1623097301868,43.7321947750568,22.85516214438999,0.4840599855014352,0,500-1000m,236.46829501164586,-15.305985281459073,15.305985281459073,2026-02-18
88,0.9274099368611016,-123.59708867988348,48.34847851132261,171.60235633587197,27.118526852276418,12.030722354043029,0.4006123601167927,4,0-500m,152.6559274655352,18.946428870336774,18.946428870336774,2026-02-18
